kvsca-3|6.065|WRITE|3|1498454617.083421|1498454617.124236|0|0
kvsca-3|6.069|WRITE|3|1498454617.126656|1498454617.128427|0|1
kvsca-3|6.081|READ|3|1498454617.130432|1498454617.140500|0|1
kvsca-3|6.089|READ|3|1498454617.142415|1498454617.148773|0|2
kvsca-3|6.096|WRITE|3|1498454617.150739|1498454617.156174|0|2
kvsca-3|6.107|WRITE|3|1498454617.158430|1498454617.166586|0|3
kvsca-3|6.117|READ|3|1498454617.168951|1498454617.176618|0|2
kvsca-3|6.133|READ|3|1498454617.179411|1498454617.192697|0|4
kvsca-3|6.141|WRITE|3|1498454617.194648|1498454617.200370|0|4
kvsca-3|6.151|WRITE|3|1498454617.202573|1498454617.210171|0|5
kvsca-3|6.158|WRITE|3|1498454617.212935|1498454617.213278|0|6
kvsca-3|6.161|WRITE|3|1498454617.220344|1498454617.220588|0|7
kvsca-3|6.164|READ|3|1498454617.222550|1498454617.222774|0|7
kvsca-3|6.173|WRITE|3|1498454617.231654|1498454617.231909|0|8
kvsca-3|6.178|WRITE|3|1498454617.237273|1498454617.237501|0|9
kvsca-3|6.179|WRITE|3|1498454617.239184|1498454617.239399|0|10
kvsca-3|6.181|READ|3|1498454617.241295|1498454617.241511|0|10
kvsca-3|6.197|WRITE|3|1498454617.255340|1498454617.255656|0|11
kvsca-3|6.204|WRITE|3|1498454617.262912|1498454617.263141|0|12
kvsca-3|6.214|READ|3|1498454617.273893|1498454617.274091|0|10
kvsca-3|6.222|READ|3|1498454617.282500|1498454617.282741|0|12
kvsca-3|6.234|WRITE|3|1498454617.294153|1498454617.294371|0|13
kvsca-3|6.243|READ|3|1498454617.302542|1498454617.302818|0|13
kvsca-3|6.253|READ|3|1498454617.313404|1498454617.313600|0|13
kvsca-3|6.265|WRITE|3|1498454617.324231|1498454617.324482|0|14
kvsca-3|6.275|READ|3|1498454617.331514|1498454617.332062|0|14
kvsca-3|6.285|WRITE|3|1498454617.345561|1498454617.345780|0|15
kvsca-3|6.294|WRITE|3|1498454617.354324|1498454617.354560|0|16
kvsca-3|6.306|READ|3|1498454617.362721|1498454617.362919|0|16
kvsca-3|6.319|READ|3|1498454617.379398|1498454617.379608|0|16
kvsca-3|6.321|READ|3|1498454617.381128|1498454617.381323|0|16
kvsca-3|6.337|WRITE|3|1498454617.396105|1498454617.396353|0|17
kvsca-3|6.342|WRITE|3|1498454617.402580|1498454617.402803|0|18
kvsca-3|6.355|READ|3|1498454617.414122|1498454617.414338|0|18
kvsca-3|6.366|READ|3|1498454617.422187|1498454617.422532|0|18
kvsca-3|6.375|READ|3|1498454617.434965|1498454617.435317|0|18
kvsca-3|6.389|WRITE|3|1498454617.449070|1498454617.449368|0|19
kvsca-3|6.396|WRITE|3|1498454617.452765|1498454617.456486|0|20
kvsca-3|6.402|READ|3|1498454617.462611|1498454617.462852|0|20
kvsca-3|6.417|READ|3|1498454617.473018|1498454617.477230|0|20
kvsca-3|6.422|READ|3|1498454617.482277|1498454617.482538|0|20
kvsca-3|6.434|WRITE|3|1498454617.494361|1498454617.495096|0|21
kvsca-3|6.447|WRITE|3|1498454617.507645|1498454617.507920|0|22
kvsca-3|6.452|READ|3|1498454617.512311|1498454617.512498|0|22
kvsca-3|6.465|READ|3|1498454617.525695|1498454617.525942|0|22
kvsca-3|6.473|WRITE|3|1498454617.533796|1498454617.534021|0|23
kvsca-3|6.483|WRITE|3|1498454617.543321|1498454617.543720|0|24
kvsca-3|6.494|READ|3|1498454617.553561|1498454617.553861|0|24
kvsca-3|6.505|READ|3|1498454617.563585|1498454617.564096|0|24
kvsca-3|6.512|READ|3|1498454617.572737|1498454617.572974|0|24
kvsca-3|6.526|READ|3|1498454617.585712|1498454617.585973|0|24
kvsca-3|6.533|WRITE|3|1498454617.592686|1498454617.593064|0|25
kvsca-3|6.543|WRITE|3|1498454617.602877|1498454617.603209|0|26
kvsca-3|6.554|READ|3|1498454617.614899|1498454617.615152|0|26
kvsca-3|6.564|WRITE|3|1498454617.624681|1498454617.624940|0|27
kvsca-3|6.575|READ|3|1498454617.635042|1498454617.635254|0|27
